#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 10 02 22 30  70  6.0  8.0    MM    MM    MM  MM 1010.5  29.0    MM    MM   MM   MM    MM
2017 10 02 22 20  80  6.0  8.0    MM    MM    MM  MM 1010.5  29.0    MM    MM   MM   MM    MM
2017 10 02 22 10  80  6.0  8.0   0.8    MM    MM  98 1010.5  29.0    MM    MM   MM   MM    MM
2017 10 02 22 00  80  6.0  8.0   0.8     6    MM  98 1010.5  28.9    MM    MM   MM +0.6    MM
2017 10 02 21 50  70  7.0  8.0    MM    MM    MM  MM 1010.5  29.1    MM    MM   MM   MM    MM
2017 10 02 21 40  90  5.0  7.0    MM    MM    MM  MM 1010.4  28.8    MM    MM   MM   MM    MM
2017 10 02 21 30  90  6.0  9.0    MM    MM    MM  MM 1010.3  29.1    MM    MM   MM   MM    MM
2017 10 02 21 20  90  6.0  7.0    MM    MM    MM  MM 1010.3  29.4    MM    MM   MM   MM    MM
2017 10 02 21 00  90  6.0  7.0   0.8     5    MM 100 1010.3  29.2    MM    MM   MM -0.0    MM
2017 10 02 20 10 100  6.0  8.0   0.8    MM    MM 103 1010.0  29.2    MM    MM   MM   MM    MM
2017 10 02 20 00  90  6.0  7.0   0.8     7    MM 103 1010.1  29.2    MM    MM   MM -1.0    MM
2017 10 02 19 50 100  6.0  7.0    MM    MM    MM  MM 1010.1  29.2    MM    MM   MM   MM    MM
2017 10 02 19 40 100  6.0  7.0    MM    MM    MM  MM 1010.0  29.1    MM    MM   MM   MM    MM
2017 10 02 19 30 100  6.0  7.0    MM    MM    MM  MM 1009.9  29.3    MM    MM   MM   MM    MM
2017 10 02 19 20 100  6.0  7.0    MM    MM    MM  MM 1010.0  29.1    MM    MM   MM   MM    MM
2017 10 02 19 10 100  6.0  7.0   0.8    MM    MM 104 1010.0  29.1    MM    MM   MM   MM    MM
2017 10 02 19 00 110  6.0  7.0   0.8     5    MM 104 1009.9  29.1    MM    MM   MM -2.0    MM
2017 10 02 18 50 100  6.0  7.0    MM    MM    MM  MM 1010.1  29.1    MM    MM   MM   MM    MM
2017 10 02 18 40  90  6.0  7.0    MM    MM    MM  MM 1010.2  29.1    MM    MM   MM   MM    MM
2017 10 02 18 30  90  6.0  7.0    MM    MM    MM  MM 1010.3  29.0    MM    MM   MM   MM    MM
2017 10 02 18 20  90  6.0  7.0    MM    MM    MM  MM 1010.4  29.0    MM    MM   MM   MM    MM
2017 10 02 18 10  90  7.0  8.0   0.9    MM    MM 107 1010.4  29.0    MM    MM   MM   MM    MM
2017 10 02 18 00  90  6.0  8.0   0.9     5    MM 107 1010.5  29.1    MM    MM   MM -1.8    MM
2017 10 02 17 50 100  7.0  8.0    MM    MM    MM  MM 1010.5  29.2    MM    MM   MM   MM    MM
2017 10 02 17 40  90  6.0  8.0    MM    MM    MM  MM 1010.7  29.0    MM    MM   MM   MM    MM
2017 10 02 17 30  90  6.0  7.0    MM    MM    MM  MM 1010.8  29.1    MM    MM   MM   MM    MM
2017 10 02 17 20  90  7.0  8.0    MM    MM    MM  MM 1010.9  29.1    MM    MM   MM   MM    MM
2017 10 02 17 10 100  6.0  7.0   0.9    MM    MM  99 1011.0  29.0    MM    MM   MM   MM    MM
2017 10 02 17 00 100  6.0  8.0   0.9     4    MM  99 1011.1  29.0    MM    MM   MM   MM    MM
2017 10 02 16 50  90  6.0  8.0    MM    MM    MM  MM 1011.3  29.1    MM    MM   MM   MM    MM
2017 10 02 16 40  90  6.0  7.0    MM    MM    MM  MM 1011.4  28.9    MM    MM   MM   MM    MM
2017 10 02 16 30  90  6.0  7.0    MM    MM    MM  MM 1011.5  28.8    MM    MM   MM   MM    MM
2017 10 02 16 20 100  6.0  7.0    MM    MM    MM  MM 1011.6  28.8    MM    MM   MM   MM    MM
2017 10 02 16 10  90  6.0  7.0   0.9    MM    MM 100 1011.7  28.7    MM    MM   MM   MM    MM
2017 10 02 16 00  90  6.0  7.0   0.9     5    MM 100 1011.9  28.8    MM    MM   MM +0.0    MM
2017 10 02 15 50  90  6.0  7.0    MM    MM    MM  MM 1012.0  28.7    MM    MM   MM   MM    MM
2017 10 02 15 40  90  6.0  7.0    MM    MM    MM  MM 1012.0  28.8    MM    MM   MM   MM    MM
2017 10 02 15 30  90  6.0  8.0    MM    MM    MM  MM 1012.2  28.7    MM    MM   MM   MM    MM
2017 10 02 15 20 100  6.0  7.0    MM    MM    MM  MM 1012.2  28.7    MM    MM   MM   MM    MM
2017 10 02 15 10 110  6.0  7.0   0.9    MM    MM 106 1012.3  28.5    MM    MM   MM   MM    MM
2017 10 02 15 00 110  7.0  8.0   0.9     4    MM 106 1012.3  28.6    MM    MM   MM +1.0    MM
2017 10 02 14 50 100  7.0  9.0    MM    MM    MM  MM 1012.3  28.6    MM    MM   MM   MM    MM
2017 10 02 14 40 100  7.0  8.0    MM    MM    MM  MM 1012.4  28.7    MM    MM   MM   MM    MM
2017 10 02 14 30 100  7.0  8.0    MM    MM    MM  MM 1012.5  28.4    MM    MM   MM   MM    MM
2017 10 02 14 20 120  7.0 10.0    MM    MM    MM  MM 1012.5  28.2    MM    MM   MM   MM    MM
2017 10 02 14 10  90  7.0  8.0   0.9    MM    MM 101 1012.4  28.9    MM    MM   MM   MM    MM
2017 10 02 14 00  MM   MM   MM   0.9     5    MM 101     MM    MM    MM    MM   MM   MM    MM
2017 10 02 13 00  70  6.0  8.0   0.8     5    MM 102 1012.0  28.4    MM    MM   MM +1.5    MM
2017 10 02 12 50  70  7.0  9.0    MM    MM    MM  MM 1012.0  28.3    MM    MM   MM   MM    MM
2017 10 02 12 40  80  6.0  7.0    MM    MM    MM  MM 1011.9  28.8    MM    MM   MM   MM    MM
2017 10 02 12 30  80  6.0  7.0    MM    MM    MM  MM 1011.7  28.7    MM    MM   MM   MM    MM
2017 10 02 12 20  80  6.0  7.0    MM    MM    MM  MM 1011.7  28.7    MM    MM   MM   MM    MM
2017 10 02 12 10  90  6.0  8.0   0.8    MM    MM 105 1011.6  28.7    MM    MM   MM   MM    MM
2017 10 02 12 00  80  6.0  7.0   0.8     5    MM 105 1011.3  28.7    MM    MM   MM +1.2    MM
2017 10 02 11 50  80  6.0  8.0    MM    MM    MM  MM 1011.3  28.7    MM    MM   MM   MM    MM
2017 10 02 11 40  90  7.0  8.0    MM    MM    MM  MM 1011.1  28.6    MM    MM   MM   MM    MM
2017 10 02 11 30  90  6.0  8.0    MM    MM    MM  MM 1011.0  28.6    MM    MM   MM   MM    MM
2017 10 02 11 20  80  6.0  8.0    MM    MM    MM  MM 1011.0  28.6    MM    MM   MM   MM    MM
2017 10 02 11 10  90  6.0  7.0   0.7    MM    MM 109 1011.0  28.6    MM    MM   MM   MM    MM
2017 10 02 11 00  90  6.0  7.0   0.7     5    MM 109 1010.9  28.6    MM    MM   MM +1.0    MM
2017 10 02 10 50  90  6.0  8.0    MM    MM    MM  MM 1010.8  28.6    MM    MM   MM   MM    MM
2017 10 02 10 40 100  6.0  7.0    MM    MM    MM  MM 1010.8  28.6    MM    MM   MM   MM    MM
2017 10 02 10 30 100  5.0  6.0    MM    MM    MM  MM 1010.8  28.5    MM    MM   MM   MM    MM
2017 10 02 10 20 100  5.0  6.0    MM    MM    MM  MM 1010.7  28.4    MM    MM   MM   MM    MM
2017 10 02 10 10  90  5.0  6.0   0.8    MM    MM 103 1010.5  28.4    MM    MM   MM   MM    MM
2017 10 02 10 00 100  5.0  6.0   0.8     7    MM 103 1010.5  28.4    MM    MM   MM +0.7    MM
2017 10 02 09 50  90  5.0  6.0    MM    MM    MM  MM 1010.5  28.4    MM    MM   MM   MM    MM
2017 10 02 09 40 100  6.0  7.0    MM    MM    MM  MM 1010.4  28.4    MM    MM   MM   MM    MM
2017 10 02 09 30 100  6.0  7.0    MM    MM    MM  MM 1010.4  28.4    MM    MM   MM   MM    MM
2017 10 02 09 20 100  6.0  8.0    MM    MM    MM  MM 1010.3  28.4    MM    MM   MM   MM    MM
2017 10 02 09 10 100  6.0  7.0   0.8    MM    MM 103 1010.1  28.4    MM    MM   MM   MM    MM
2017 10 02 09 00  90  6.0  8.0   0.8     5    MM 103 1010.1  28.4    MM    MM   MM +0.0    MM
2017 10 02 08 50 100  6.0  7.0    MM    MM    MM  MM 1010.0  28.4    MM    MM   MM   MM    MM
2017 10 02 08 40 100  6.0  7.0    MM    MM    MM  MM 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 08 30 100  6.0  8.0    MM    MM    MM  MM 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 08 20 100  6.0  8.0    MM    MM    MM  MM 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 08 10 100  6.0  7.0   0.9    MM    MM 104 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 08 00 110  6.0  7.0   0.9     5    MM 104 1009.9  28.4    MM    MM   MM -0.5    MM
2017 10 02 07 50 100  6.0  7.0    MM    MM    MM  MM 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 07 40 100  6.0  7.0    MM    MM    MM  MM 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 07 30 100  6.0  7.0    MM    MM    MM  MM 1009.8  28.4    MM    MM   MM   MM    MM
2017 10 02 07 20 100  6.0  7.0    MM    MM    MM  MM 1009.8  28.4    MM    MM   MM   MM    MM
2017 10 02 07 10 100  6.0  7.0   0.9    MM    MM 100 1009.8  28.4    MM    MM   MM   MM    MM
2017 10 02 07 00 100  6.0  7.0   0.9     5    MM 100 1009.8  28.4    MM    MM   MM -0.9    MM
2017 10 02 06 50 100  6.0  7.0    MM    MM    MM  MM 1009.8  28.4    MM    MM   MM   MM    MM
2017 10 02 06 40  90  6.0  7.0    MM    MM    MM  MM 1009.8  28.4    MM    MM   MM   MM    MM
2017 10 02 06 30  90  6.0  8.0    MM    MM    MM  MM 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 06 20 100  6.0  7.0    MM    MM    MM  MM 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 06 10 100  5.0  6.0   0.9    MM    MM 102 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 06 00 100  6.0  7.0   0.9     6    MM 102 1009.9  28.4    MM    MM   MM -1.0    MM
2017 10 02 05 50 100  6.0  7.0    MM    MM    MM  MM 1009.9  28.4    MM    MM   MM   MM    MM
2017 10 02 05 40 100  6.0  7.0    MM    MM    MM  MM 1010.0  28.5    MM    MM   MM   MM    MM
2017 10 02 05 30  90  6.0  7.0    MM    MM    MM  MM 1010.1  28.5    MM    MM   MM   MM    MM
2017 10 02 05 20  90  6.0  7.0    MM    MM    MM  MM 1010.2  28.4    MM    MM   MM   MM    MM
2017 10 02 05 10 100  6.0  7.0   0.9    MM    MM  99 1010.4  28.5    MM    MM   MM   MM    MM
2017 10 02 05 00  90  6.0  8.0   0.9     7    MM  99 1010.4  28.5    MM    MM   MM -0.7    MM
2017 10 02 04 50  90  7.0  8.0    MM    MM    MM  MM 1010.5  28.5    MM    MM   MM   MM    MM
2017 10 02 04 40  90  6.0  8.0    MM    MM    MM  MM 1010.5  28.5    MM    MM   MM   MM    MM
2017 10 02 04 30  90  6.0  8.0    MM    MM    MM  MM 1010.6  28.6    MM    MM   MM   MM    MM
2017 10 02 04 20  90  6.0  7.0    MM    MM    MM  MM 1010.7  28.6    MM    MM   MM   MM    MM
2017 10 02 04 10  90  6.0  7.0   0.9    MM    MM  96 1010.7  28.7    MM    MM   MM   MM    MM
2017 10 02 04 00  90  6.0  7.0   0.9     8    MM  96 1010.7  28.7    MM    MM   MM +0.0    MM
2017 10 02 03 50  90  6.0  7.0    MM    MM    MM  MM 1010.8  28.7    MM    MM   MM   MM    MM
2017 10 02 03 40  90  6.0  8.0    MM    MM    MM  MM 1010.9  28.7    MM    MM   MM   MM    MM
2017 10 02 03 30  90  6.0  7.0    MM    MM    MM  MM 1010.9  28.7    MM    MM   MM   MM    MM
2017 10 02 03 20  90  6.0  7.0    MM    MM    MM  MM 1010.8  28.7    MM    MM   MM   MM    MM
2017 10 02 03 10  90  6.0  8.0   0.9    MM    MM  97 1010.9  28.7    MM    MM   MM   MM    MM
2017 10 02 03 00  90  6.0  7.0   0.9     5    MM  97 1010.9  28.7    MM    MM   MM +0.8    MM
2017 10 02 02 50  90  6.0  7.0    MM    MM    MM  MM 1010.9  28.7    MM    MM   MM   MM    MM
2017 10 02 02 40  80  6.0  7.0    MM    MM    MM  MM 1010.9  28.7    MM    MM   MM   MM    MM
2017 10 02 02 30  90  6.0  7.0    MM    MM    MM  MM 1011.0  28.7    MM    MM   MM   MM    MM
2017 10 02 02 20  90  5.0  7.0    MM    MM    MM  MM 1011.0  28.8    MM    MM   MM   MM    MM
2017 10 02 02 10  90  6.0  7.0   0.8    MM    MM 102 1011.1  28.8    MM    MM   MM   MM    MM
2017 10 02 02 00  80  6.0  7.0   0.8     7    MM 102 1011.1  28.8    MM    MM   MM +1.6    MM
2017 10 02 01 50  90  5.0  7.0    MM    MM    MM  MM 1011.1  28.8    MM    MM   MM   MM    MM
2017 10 02 01 40  80  5.0  6.0    MM    MM    MM  MM 1011.1  28.8    MM    MM   MM   MM    MM
2017 10 02 01 30  80  6.0  7.0    MM    MM    MM  MM 1011.0  28.8    MM    MM   MM   MM    MM
2017 10 02 01 20  90  5.0  7.0    MM    MM    MM  MM 1010.9  28.8    MM    MM   MM   MM    MM
2017 10 02 01 10  90  6.0  7.0   0.8    MM    MM 100 1010.7  28.8    MM    MM   MM   MM    MM
2017 10 02 01 00  90  6.0  7.0   0.8     7    MM 100 1010.5  28.7    MM    MM   MM +1.4    MM
2017 10 02 00 50  80  5.0  7.0    MM    MM    MM  MM 1010.5  28.6    MM    MM   MM   MM    MM
2017 10 02 00 40  80  5.0  6.0    MM    MM    MM  MM 1010.5  28.6    MM    MM   MM   MM    MM
2017 10 02 00 30  80  5.0  6.0    MM    MM    MM  MM 1010.5  28.7    MM    MM   MM   MM    MM
2017 10 02 00 20  80  5.0  6.0    MM    MM    MM  MM 1010.4  28.8    MM    MM   MM   MM    MM
2017 10 02 00 00  80  5.0  6.0   0.7     6    MM 105 1010.1  28.3    MM    MM   MM +1.4    MM
2017 10 01 23 10 100  4.0  5.0   0.7    MM    MM 104 1009.6  28.9    MM    MM   MM   MM    MM
2017 10 01 23 00 110  4.0  5.0   0.7     7    MM 104 1009.5  28.9    MM    MM   MM +0.8    MM
2017 10 01 22 50 110  4.0  6.0    MM    MM    MM  MM 1009.5  28.9    MM    MM   MM   MM    MM
2017 10 01 22 40 100  4.0  5.0    MM    MM    MM  MM 1009.5  28.9    MM    MM   MM   MM    MM
2017 10 01 22 30 110  5.0  5.0    MM    MM    MM  MM 1009.3  28.9    MM    MM   MM   MM    MM
2017 10 01 22 20 100  4.0  5.0    MM    MM    MM  MM 1009.3  28.9    MM    MM   MM   MM    MM
2017 10 01 22 10  90  4.0  5.0   0.7    MM    MM 104 1009.3  28.8    MM    MM   MM   MM    MM
2017 10 01 22 00 100  4.0  5.0   0.7     5    MM 104 1009.1  28.9    MM    MM   MM +0.3    MM
2017 10 01 21 50 100  4.0  6.0    MM    MM    MM  MM 1008.9  28.8    MM    MM   MM   MM    MM
2017 10 01 21 40  90  5.0  6.0    MM    MM    MM  MM 1008.7  28.8    MM    MM   MM   MM    MM
2017 10 01 21 30  90  5.0  6.0    MM    MM    MM  MM 1008.7  28.9    MM    MM   MM   MM    MM
2017 10 01 21 20  90  5.0  6.0    MM    MM    MM  MM 1008.7  29.0    MM    MM   MM   MM    MM
2017 10 01 21 10  90  6.0  6.0   0.8    MM    MM 104 1008.6  29.0    MM    MM   MM   MM    MM
2017 10 01 21 00 100  5.0  6.0   0.8     5    MM 104 1008.7  29.1    MM    MM   MM -0.6    MM
2017 10 01 20 50  90  5.0  6.0    MM    MM    MM  MM 1008.7  29.1    MM    MM   MM   MM    MM
2017 10 01 20 40 100  5.0  6.0    MM    MM    MM  MM 1008.7  29.1    MM    MM   MM   MM    MM
2017 10 01 20 30  90  5.0  6.0    MM    MM    MM  MM 1008.6  29.1    MM    MM   MM   MM    MM
2017 10 01 20 20  90  5.0  6.0    MM    MM    MM  MM 1008.7  29.0    MM    MM   MM   MM    MM
2017 10 01 20 10 100  5.0  6.0   0.8    MM    MM 105 1008.7  29.0    MM    MM   MM   MM    MM
2017 10 01 20 00  90  5.0  6.0   0.8     7    MM 105 1008.7  29.0    MM    MM   MM -1.2    MM
2017 10 01 19 50  90  5.0  6.0    MM    MM    MM  MM 1008.6  29.0    MM    MM   MM   MM    MM
2017 10 01 19 40  90  5.0  6.0    MM    MM    MM  MM 1008.7  29.1    MM    MM   MM   MM    MM
2017 10 01 19 30 100  5.0  6.0    MM    MM    MM  MM 1008.6  29.0    MM    MM   MM   MM    MM
2017 10 01 19 20 100  5.0  6.0    MM    MM    MM  MM 1008.7  29.0    MM    MM   MM   MM    MM
2017 10 01 19 10  90  5.0  6.0   0.8    MM    MM 106 1008.7  29.0    MM    MM   MM   MM    MM
2017 10 01 19 00  90  5.0  6.0   0.8     5    MM 106 1008.8  29.0    MM    MM   MM -2.0    MM
2017 10 01 18 50  90  5.0  6.0    MM    MM    MM  MM 1008.8  28.9    MM    MM   MM   MM    MM
2017 10 01 18 40 100  5.0  6.0    MM    MM    MM  MM 1008.9  28.9    MM    MM   MM   MM    MM
2017 10 01 18 30 100  5.0  6.0    MM    MM    MM  MM 1008.9  28.9    MM    MM   MM   MM    MM
2017 10 01 18 20 100  5.0  6.0    MM    MM    MM  MM 1009.0  28.9    MM    MM   MM   MM    MM
2017 10 01 18 10 100  5.0  6.0   0.8    MM    MM 108 1009.1  29.0    MM    MM   MM   MM    MM
2017 10 01 18 00  90  5.0  6.0   0.8     6    MM 108 1009.3  28.8    MM    MM   MM -2.3    MM
2017 10 01 17 50  90  4.0  6.0    MM    MM    MM  MM 1009.5  28.8    MM    MM   MM   MM    MM
2017 10 01 17 40  90  5.0  6.0    MM    MM    MM  MM 1009.6  28.8    MM    MM   MM   MM    MM
2017 10 01 17 30  90  4.0  6.0    MM    MM    MM  MM 1009.7  28.8    MM    MM   MM   MM    MM
2017 10 01 17 20 100  4.0  5.0    MM    MM    MM  MM 1009.8  28.8    MM    MM   MM   MM    MM
2017 10 01 17 10  90  4.0  5.0   0.8    MM    MM 105 1009.8  28.8    MM    MM   MM   MM    MM
2017 10 01 17 00 100  4.0  6.0   0.8     5    MM 105 1009.9  28.8    MM    MM   MM -1.7    MM
2017 10 01 16 50  90  4.0  5.0    MM    MM    MM  MM 1010.0  28.8    MM    MM   MM   MM    MM
2017 10 01 16 40  90  4.0  6.0    MM    MM    MM  MM 1010.1  28.8    MM    MM   MM   MM    MM
2017 10 01 16 30 100  4.0  5.0    MM    MM    MM  MM 1010.4  28.8    MM    MM   MM   MM    MM
2017 10 01 16 20  90  5.0  5.0    MM    MM    MM  MM 1010.5  28.8    MM    MM   MM   MM    MM
2017 10 01 16 10 100  5.0  6.0   0.8    MM    MM 109 1010.7  28.9    MM    MM   MM   MM    MM
2017 10 01 16 00 100  5.0  6.0   0.8     5    MM 109 1010.8  28.9    MM    MM   MM -0.6    MM
2017 10 01 15 50 100  4.0  5.0    MM    MM    MM  MM 1011.0  28.9    MM    MM   MM   MM    MM
2017 10 01 15 40  90  5.0  6.0    MM    MM    MM  MM 1011.1  28.9    MM    MM   MM   MM    MM
2017 10 01 15 30 100  4.0  5.0    MM    MM    MM  MM 1011.2  28.9    MM    MM   MM   MM    MM
2017 10 01 15 20 100  5.0  5.0    MM    MM    MM  MM 1011.3  28.9    MM    MM   MM   MM    MM
2017 10 01 15 10 100  4.0  5.0   0.9    MM    MM 104 1011.5  28.9    MM    MM   MM   MM    MM
2017 10 01 15 00  90  4.0  6.0   0.9     7    MM 104 1011.6  28.8    MM    MM   MM +0.7    MM
2017 10 01 14 50 100  5.0  6.0    MM    MM    MM  MM 1011.6  28.8    MM    MM   MM   MM    MM
2017 10 01 14 40 110  4.0  6.0    MM    MM    MM  MM 1011.7  28.7    MM    MM   MM   MM    MM
2017 10 01 14 30 180  3.0  6.0    MM    MM    MM  MM 1011.8  28.0    MM    MM   MM   MM    MM
2017 10 01 14 20 100  4.0  6.0    MM    MM    MM  MM 1011.7  28.6    MM    MM   MM   MM    MM
2017 10 01 14 10 100  4.0  5.0   0.8    MM    MM 107 1011.6  28.8    MM    MM   MM   MM    MM
2017 10 01 14 00 120  4.0  4.0   0.8     7    MM 107 1011.6  28.8    MM    MM   MM +1.0    MM
2017 10 01 13 50 120  4.0  5.0    MM    MM    MM  MM 1011.6  28.8    MM    MM   MM   MM    MM
2017 10 01 13 40 110  4.0  4.0    MM    MM    MM  MM 1011.5  28.9    MM    MM   MM   MM    MM
2017 10 01 13 30 110  4.0  5.0    MM    MM    MM  MM 1011.4  28.8    MM    MM   MM   MM    MM
2017 10 01 13 20 110  4.0  5.0    MM    MM    MM  MM 1011.4  29.0    MM    MM   MM   MM    MM
2017 10 01 13 10 110  4.0  5.0   0.9    MM    MM 108 1011.4  28.9    MM    MM   MM   MM    MM
2017 10 01 13 00 100  4.0  5.0   0.9     6    MM 108 1011.4  29.0    MM    MM   MM +1.1    MM
2017 10 01 12 50 100  5.0  6.0    MM    MM    MM  MM 1011.4  28.9    MM    MM   MM   MM    MM
2017 10 01 12 40 100  5.0  6.0    MM    MM    MM  MM 1011.3  28.8    MM    MM   MM   MM    MM
2017 10 01 12 30 100  5.0  6.0    MM    MM    MM  MM 1011.3  28.7    MM    MM   MM   MM    MM
2017 10 01 12 20 100  5.0  7.0    MM    MM    MM  MM 1011.1  28.6    MM    MM   MM   MM    MM
2017 10 01 12 00 100  5.0  6.0   0.9     8    MM 104 1010.9  28.5    MM    MM   MM +0.9    MM
2017 10 01 11 10 100  5.0  7.0   0.8    MM    MM 104 1010.7  28.6    MM    MM   MM   MM    MM
2017 10 01 11 00 100  5.0  6.0   0.8     7    MM 104 1010.6  28.7    MM    MM   MM +0.6    MM
2017 10 01 10 50 100  6.0  7.0    MM    MM    MM  MM 1010.5  28.7    MM    MM   MM   MM    MM
2017 10 01 10 40 100  5.0  6.0    MM    MM    MM  MM 1010.4  28.6    MM    MM   MM   MM    MM
2017 10 01 10 30 100  5.0  6.0    MM    MM    MM  MM 1010.3  28.5    MM    MM   MM   MM    MM
2017 10 01 10 20 100  5.0  7.0    MM    MM    MM  MM 1010.3  28.4    MM    MM   MM   MM    MM
2017 10 01 10 10 100  5.0  7.0   0.8    MM    MM 100 1010.4  28.5    MM    MM   MM   MM    MM
2017 10 01 10 00  80  4.0  6.0   0.8     8    MM 100 1010.3  27.9    MM    MM   MM -0.0    MM
2017 10 01 09 50  70  4.0  5.0    MM    MM    MM  MM 1010.2  27.7    MM    MM   MM   MM    MM
2017 10 01 09 40  70  5.0  6.0    MM    MM    MM  MM 1010.1  27.7    MM    MM   MM   MM    MM
2017 10 01 09 30  70  5.0  6.0    MM    MM    MM  MM 1010.1  27.6    MM    MM   MM   MM    MM
2017 10 01 09 20  60  5.0  6.0    MM    MM    MM  MM 1010.1  27.6    MM    MM   MM   MM    MM
2017 10 01 09 10  70  5.0  6.0   0.8    MM    MM 105 1010.0  27.6    MM    MM   MM   MM    MM
2017 10 01 09 00  60  5.0  7.0   0.8     7    MM 105 1010.0  27.5    MM    MM   MM -1.0    MM
2017 10 01 08 50  60  5.0  6.0    MM    MM    MM  MM 1009.9  27.4    MM    MM   MM   MM    MM
2017 10 01 08 40  60  5.0  6.0    MM    MM    MM  MM 1009.9  27.4    MM    MM   MM   MM    MM
2017 10 01 08 30  60  5.0  7.0    MM    MM    MM  MM 1009.8  27.2    MM    MM   MM   MM    MM
2017 10 01 08 20  50  5.0  6.0    MM    MM    MM  MM 1009.9  27.0    MM    MM   MM   MM    MM
2017 10 01 08 10  50  5.0  6.0   0.9    MM    MM 102 1010.1  27.0    MM    MM   MM   MM    MM
2017 10 01 08 00  60  5.0  6.0   0.9     8    MM 102 1010.0  26.9    MM    MM   MM -1.7    MM
2017 10 01 07 50  50  5.0  6.0    MM    MM    MM  MM 1009.9  27.0    MM    MM   MM   MM    MM
2017 10 01 07 40  50  4.0  6.0    MM    MM    MM  MM 1009.9  27.0    MM    MM   MM   MM    MM
2017 10 01 07 30  60  4.0  5.0    MM    MM    MM  MM 1010.0  27.1    MM    MM   MM   MM    MM
2017 10 01 07 20  80  4.0  5.0    MM    MM    MM  MM 1010.0  27.4    MM    MM   MM   MM    MM
2017 10 01 07 10  80  4.0  4.0   0.9    MM    MM 103 1010.1  27.5    MM    MM   MM   MM    MM
2017 10 01 07 00  70  4.0  4.0   0.9     6    MM 103 1010.1  27.2    MM    MM   MM -1.9    MM
2017 10 01 06 50  60  4.0  5.0    MM    MM    MM  MM 1010.4  27.1    MM    MM   MM   MM    MM
2017 10 01 06 40  60  4.0  5.0    MM    MM    MM  MM 1010.5  27.2    MM    MM   MM   MM    MM
2017 10 01 06 30  60  5.0  6.0    MM    MM    MM  MM 1010.7  27.0    MM    MM   MM   MM    MM
2017 10 01 06 20  50  5.0  6.0    MM    MM    MM  MM 1010.7  26.8    MM    MM   MM   MM    MM
2017 10 01 06 10  50  6.0  7.0   0.9    MM    MM  96 1010.8  26.7    MM    MM   MM   MM    MM
2017 10 01 06 00  60  5.0  6.0   0.9     7    MM  96 1011.0  26.6    MM    MM   MM -1.6    MM
2017 10 01 05 50  60  6.0  7.0    MM    MM    MM  MM 1011.1  26.6    MM    MM   MM   MM    MM
2017 10 01 05 40  60  6.0  7.0    MM    MM    MM  MM 1011.1  26.6    MM    MM   MM   MM    MM
2017 10 01 05 30  60  6.0  7.0    MM    MM    MM  MM 1011.3  26.8    MM    MM   MM   MM    MM
2017 10 01 05 20  60  6.0  8.0    MM    MM    MM  MM 1011.5  26.7    MM    MM   MM   MM    MM
2017 10 01 05 10  60  7.0  8.0   0.9    MM    MM  99 1011.7  26.6    MM    MM   MM   MM    MM
2017 10 01 05 00  50  6.0  8.0   0.9     7    MM  99 1011.7  26.6    MM    MM   MM -0.8    MM
2017 10 01 04 50  50  5.0  6.0    MM    MM    MM  MM 1011.9  26.7    MM    MM   MM   MM    MM
2017 10 01 04 40  30  3.0  4.0    MM    MM    MM  MM 1012.0  26.7    MM    MM   MM   MM    MM
2017 10 01 04 30  40  3.0  4.0    MM    MM    MM  MM 1011.9  26.6    MM    MM   MM   MM    MM
2017 10 01 04 20  40  3.0  4.0    MM    MM    MM  MM 1012.1  26.6    MM    MM   MM   MM    MM
2017 10 01 04 10  30  4.0  4.0   0.8    MM    MM  98 1012.1  26.5    MM    MM   MM   MM    MM
2017 10 01 04 00  40  4.0  5.0   0.8     6    MM  98 1012.0  26.4    MM    MM   MM -0.8    MM
2017 10 01 03 50  40  5.0  5.0    MM    MM    MM  MM 1012.1  26.6    MM    MM   MM   MM    MM
