#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 08 23 18 30 110  5.0  6.0    MM    MM    MM  MM 1012.8  29.0    MM    MM   MM   MM    MM
2017 08 23 18 20 110  5.0  6.0    MM    MM    MM  MM 1012.9  29.0    MM    MM   MM   MM    MM
2017 08 23 18 10 110  5.0  6.0   0.6    MM    MM  61 1012.9  29.0    MM    MM   MM   MM    MM
2017 08 23 18 00 110  5.0  6.0   0.6     5    MM  61 1013.1  28.9    MM    MM   MM -1.4    MM
2017 08 23 17 50 100  4.0  5.0    MM    MM    MM  MM 1013.2  28.9    MM    MM   MM   MM    MM
2017 08 23 17 40 100  4.0  5.0    MM    MM    MM  MM 1013.4  28.9    MM    MM   MM   MM    MM
2017 08 23 17 30 100  4.0  5.0    MM    MM    MM  MM 1013.6  29.1    MM    MM   MM   MM    MM
2017 08 23 17 20 110  4.0  5.0    MM    MM    MM  MM 1013.7  29.1    MM    MM   MM   MM    MM
2017 08 23 17 10 100  4.0  5.0   0.6    MM    MM  57 1013.8  28.9    MM    MM   MM   MM    MM
2017 08 23 17 00 110  4.0  5.0   0.6     6    MM  57 1013.9  28.9    MM    MM   MM -0.6    MM
2017 08 23 16 50 100  4.0  5.0    MM    MM    MM  MM 1014.0  28.8    MM    MM   MM   MM    MM
2017 08 23 16 40 100  5.0  5.0    MM    MM    MM  MM 1014.1  28.9    MM    MM   MM   MM    MM
2017 08 23 16 30 100  5.0  6.0    MM    MM    MM  MM 1014.1  28.8    MM    MM   MM   MM    MM
2017 08 23 16 20  90  4.0  6.0    MM    MM    MM  MM 1014.2  28.9    MM    MM   MM   MM    MM
2017 08 23 16 10 100  5.0  6.0   0.6    MM    MM  57 1014.3  29.0    MM    MM   MM   MM    MM
2017 08 23 16 00 100  5.0  6.0   0.6     5    MM  57 1014.3  28.9    MM    MM   MM +0.0    MM
2017 08 23 15 50 100  5.0  6.0    MM    MM    MM  MM 1014.4  28.9    MM    MM   MM   MM    MM
2017 08 23 15 40 110  5.0  6.0    MM    MM    MM  MM 1014.5  28.8    MM    MM   MM   MM    MM
2017 08 23 15 30 100  5.0  6.0    MM    MM    MM  MM 1014.6  28.9    MM    MM   MM   MM    MM
2017 08 23 15 20 100  5.0  6.0    MM    MM    MM  MM 1014.5  28.9    MM    MM   MM   MM    MM
2017 08 23 15 10 100  5.0  6.0   0.6    MM    MM  47 1014.5  28.8    MM    MM   MM   MM    MM
2017 08 23 15 00 100  5.0  6.0   0.6     5    MM  47 1014.5  28.7    MM    MM   MM +0.5    MM
2017 08 23 14 50 100  5.0  6.0    MM    MM    MM  MM 1014.4  28.8    MM    MM   MM   MM    MM
2017 08 23 14 40 100  5.0  6.0    MM    MM    MM  MM 1014.6  28.7    MM    MM   MM   MM    MM
2017 08 23 14 30 100  4.0  6.0    MM    MM    MM  MM 1014.6  28.6    MM    MM   MM   MM    MM
2017 08 23 14 20  90  5.0  6.0    MM    MM    MM  MM 1014.4  28.6    MM    MM   MM   MM    MM
2017 08 23 14 10  90  4.0  5.0   0.6    MM    MM  45 1014.5  28.6    MM    MM   MM   MM    MM
2017 08 23 14 00 100  5.0  6.0   0.6     6    MM  45 1014.5  28.6    MM    MM   MM +1.1    MM
2017 08 23 13 50  90  5.0  6.0    MM    MM    MM  MM 1014.5  28.6    MM    MM   MM   MM    MM
2017 08 23 13 40 100  4.0  5.0    MM    MM    MM  MM 1014.5  28.6    MM    MM   MM   MM    MM
2017 08 23 13 30  90  4.0  6.0    MM    MM    MM  MM 1014.5  28.5    MM    MM   MM   MM    MM
2017 08 23 13 20  80  4.0  5.0    MM    MM    MM  MM 1014.4  28.6    MM    MM   MM   MM    MM
2017 08 23 13 10  90  4.0  6.0   0.5    MM    MM  49 1014.3  28.6    MM    MM   MM   MM    MM
2017 08 23 13 00  80  5.0  5.0   0.5     4    MM  49 1014.3  28.6    MM    MM   MM +1.7    MM
2017 08 23 12 50  90  4.0  5.0    MM    MM    MM  MM 1014.2  28.6    MM    MM   MM   MM    MM
2017 08 23 12 40  90  4.0  5.0    MM    MM    MM  MM 1014.2  28.6    MM    MM   MM   MM    MM
2017 08 23 12 30  80  4.0  5.0    MM    MM    MM  MM 1014.1  28.6    MM    MM   MM   MM    MM
2017 08 23 12 20  80  4.0  5.0    MM    MM    MM  MM 1014.0  28.6    MM    MM   MM   MM    MM
2017 08 23 12 10  80  4.0  5.0   0.6    MM    MM  65 1014.1  28.6    MM    MM   MM   MM    MM
2017 08 23 12 00  80  4.0  5.0   0.6     5    MM  65 1014.0  28.6    MM    MM   MM +1.7    MM
2017 08 23 11 50  70  4.0  4.0    MM    MM    MM  MM 1013.9  28.5    MM    MM   MM   MM    MM
2017 08 23 11 40  70  3.0  4.0    MM    MM    MM  MM 1013.8  28.5    MM    MM   MM   MM    MM
2017 08 23 11 30  70  4.0  5.0    MM    MM    MM  MM 1013.7  28.4    MM    MM   MM   MM    MM
2017 08 23 11 20  60  4.0  4.0    MM    MM    MM  MM 1013.7  28.4    MM    MM   MM   MM    MM
2017 08 23 11 10  70  4.0  4.0   0.6    MM    MM  73 1013.5  28.4    MM    MM   MM   MM    MM
2017 08 23 11 00  80  4.0  5.0   0.6     5    MM  73 1013.4  28.3    MM    MM   MM +0.9    MM
2017 08 23 10 50  70  4.0  5.0    MM    MM    MM  MM 1013.2  28.2    MM    MM   MM   MM    MM
2017 08 23 10 40  70  4.0  5.0    MM    MM    MM  MM 1013.0  28.1    MM    MM   MM   MM    MM
2017 08 23 10 30  70  4.0  5.0    MM    MM    MM  MM 1012.9  28.1    MM    MM   MM   MM    MM
2017 08 23 10 20  70  4.0  5.0    MM    MM    MM  MM 1012.8  28.0    MM    MM   MM   MM    MM
2017 08 23 10 10  70  3.0  4.0   0.6    MM    MM  65 1012.8  28.0    MM    MM   MM   MM    MM
2017 08 23 10 00  70  3.0  4.0   0.6     4    MM  65 1012.6  28.0    MM    MM   MM -0.0    MM
2017 08 23 09 50  70  3.0  4.0    MM    MM    MM  MM 1012.6  28.0    MM    MM   MM   MM    MM
2017 08 23 09 40  70  4.0  4.0    MM    MM    MM  MM 1012.4  28.0    MM    MM   MM   MM    MM
2017 08 23 09 30  70  3.0  4.0    MM    MM    MM  MM 1012.4  28.0    MM    MM   MM   MM    MM
2017 08 23 09 20  70  3.0  4.0    MM    MM    MM  MM 1012.3  28.0    MM    MM   MM   MM    MM
2017 08 23 09 10  60  4.0  5.0   0.6    MM    MM  54 1012.3  28.0    MM    MM   MM   MM    MM
2017 08 23 09 00  70  4.0  5.0   0.6     5    MM  54 1012.3  28.2    MM    MM   MM -0.9    MM
2017 08 23 08 50  80  3.0  5.0    MM    MM    MM  MM 1012.3  28.2    MM    MM   MM   MM    MM
2017 08 23 08 40  70  4.0  5.0    MM    MM    MM  MM 1012.3  28.2    MM    MM   MM   MM    MM
2017 08 23 08 30  80  3.0  5.0    MM    MM    MM  MM 1012.4  28.2    MM    MM   MM   MM    MM
2017 08 23 08 20 100  4.0  5.0    MM    MM    MM  MM 1012.5  28.3    MM    MM   MM   MM    MM
2017 08 23 08 10  90  4.0  5.0   0.6    MM    MM  51 1012.5  28.2    MM    MM   MM   MM    MM
2017 08 23 08 00  90  3.0  4.0   0.6     6    MM  51 1012.5  28.2    MM    MM   MM -1.6    MM
2017 08 23 07 50  90  4.0  5.0    MM    MM    MM  MM 1012.5  28.2    MM    MM   MM   MM    MM
2017 08 23 07 40 100  4.0  5.0    MM    MM    MM  MM 1012.5  28.2    MM    MM   MM   MM    MM
2017 08 23 07 30 100  4.0  5.0    MM    MM    MM  MM 1012.5  28.2    MM    MM   MM   MM    MM
2017 08 23 07 20 100  3.0  4.0    MM    MM    MM  MM 1012.5  28.2    MM    MM   MM   MM    MM
2017 08 23 07 10  90  3.0  4.0   0.5    MM    MM  57 1012.6  28.2    MM    MM   MM   MM    MM
2017 08 23 07 00  90  4.0  4.0   0.5     6    MM  57 1012.6  28.2    MM    MM   MM -1.9    MM
2017 08 23 06 50 100  4.0  5.0    MM    MM    MM  MM 1012.6  28.2    MM    MM   MM   MM    MM
2017 08 23 06 40 100  4.0  5.0    MM    MM    MM  MM 1012.7  28.2    MM    MM   MM   MM    MM
2017 08 23 06 00 100  4.0  5.0   0.6     5    MM  59 1013.2  28.2    MM    MM   MM -1.8    MM
2017 08 23 05 50  90  4.0  5.0    MM    MM    MM  MM 1013.3  28.3    MM    MM   MM   MM    MM
2017 08 23 05 40  90  4.0  5.0    MM    MM    MM  MM 1013.5  28.2    MM    MM   MM   MM    MM
2017 08 23 05 30  90  4.0  5.0    MM    MM    MM  MM 1013.5  28.3    MM    MM   MM   MM    MM
2017 08 23 05 20  90  4.0  5.0    MM    MM    MM  MM 1013.7  28.3    MM    MM   MM   MM    MM
2017 08 23 05 10  90  4.0  5.0   0.6    MM    MM  60 1014.0  28.3    MM    MM   MM   MM    MM
2017 08 23 05 00  80  4.0  4.0   0.6     5    MM  60 1014.1  28.3    MM    MM   MM -0.9    MM
2017 08 23 04 50  80  4.0  5.0    MM    MM    MM  MM 1014.2  28.4    MM    MM   MM   MM    MM
2017 08 23 04 40  70  4.0  5.0    MM    MM    MM  MM 1014.3  28.4    MM    MM   MM   MM    MM
2017 08 23 04 30  80  4.0  5.0    MM    MM    MM  MM 1014.4  28.3    MM    MM   MM   MM    MM
2017 08 23 04 20  80  4.0  5.0    MM    MM    MM  MM 1014.4  28.3    MM    MM   MM   MM    MM
2017 08 23 04 10  80  4.0  5.0   0.6    MM    MM  61 1014.5  28.4    MM    MM   MM   MM    MM
2017 08 23 04 00  70  4.0  5.0   0.6     4    MM  61 1014.5  28.4    MM    MM   MM +0.0    MM
2017 08 23 03 50  70  4.0  5.0    MM    MM    MM  MM 1014.7  28.5    MM    MM   MM   MM    MM
2017 08 23 03 40  60  4.0  5.0    MM    MM    MM  MM 1014.8  28.5    MM    MM   MM   MM    MM
2017 08 23 03 30  70  4.0  5.0    MM    MM    MM  MM 1014.9  28.5    MM    MM   MM   MM    MM
2017 08 23 03 20  60  5.0  6.0    MM    MM    MM  MM 1014.9  28.5    MM    MM   MM   MM    MM
2017 08 23 03 00  50  5.0  6.0   0.7     6    MM  63 1015.0  28.6    MM    MM   MM +0.9    MM
2017 08 23 02 30  50  5.0  7.0    MM    MM    MM  MM 1015.2  28.7    MM    MM   MM   MM    MM
2017 08 23 02 20  60  6.0  7.0    MM    MM    MM  MM 1015.2  28.7    MM    MM   MM   MM    MM
2017 08 23 02 10  60  6.0  7.0   0.7    MM    MM  61 1015.1  28.6    MM    MM   MM   MM    MM
2017 08 23 02 00  60  6.0  7.0   0.7     6    MM  61 1015.0  28.6    MM    MM   MM +1.0    MM
2017 08 23 01 50  60  6.0  7.0    MM    MM    MM  MM 1015.0  28.6    MM    MM   MM   MM    MM
2017 08 23 01 40  60  6.0  7.0    MM    MM    MM  MM 1015.0  28.7    MM    MM   MM   MM    MM
2017 08 23 01 30  60  6.0  7.0    MM    MM    MM  MM 1014.9  28.7    MM    MM   MM   MM    MM
2017 08 23 01 20  60  6.0  7.0    MM    MM    MM  MM 1014.8  28.7    MM    MM   MM   MM    MM
2017 08 23 01 10  60  6.0  7.0   0.6    MM    MM  58 1014.7  28.7    MM    MM   MM   MM    MM
2017 08 23 01 00  60  6.0  8.0   0.6     5    MM  58 1014.7  28.7    MM    MM   MM +0.7    MM
2017 08 23 00 50  50  6.0  8.0    MM    MM    MM  MM 1014.6  28.7    MM    MM   MM   MM    MM
2017 08 23 00 40  60  6.0  7.0    MM    MM    MM  MM 1014.5  28.7    MM    MM   MM   MM    MM
2017 08 23 00 30  50  5.0  7.0    MM    MM    MM  MM 1014.5  28.7    MM    MM   MM   MM    MM
2017 08 23 00 20  50  6.0  7.0    MM    MM    MM  MM 1014.4  28.7    MM    MM   MM   MM    MM
2017 08 23 00 10  50  6.0  7.0   0.6    MM    MM  65 1014.3  28.7    MM    MM   MM   MM    MM
2017 08 23 00 00  50  6.0  7.0   0.6     5    MM  65 1014.1  28.7    MM    MM   MM +0.4    MM
2017 08 22 23 50  60  6.0  7.0    MM    MM    MM  MM 1014.1  28.7    MM    MM   MM   MM    MM
2017 08 22 23 40  60  5.0  6.0    MM    MM    MM  MM 1014.1  28.8    MM    MM   MM   MM    MM
2017 08 22 23 30  60  6.0  7.0    MM    MM    MM  MM 1014.0  28.7    MM    MM   MM   MM    MM
2017 08 22 23 20  60  6.0  7.0    MM    MM    MM  MM 1014.0  28.7    MM    MM   MM   MM    MM
2017 08 22 23 10  50  5.0  7.0   0.7    MM    MM  70 1014.0  28.7    MM    MM   MM   MM    MM
2017 08 22 23 00  60  5.0  6.0   0.7     5    MM  70 1014.0  28.7    MM    MM   MM +0.0    MM
2017 08 22 22 50  50  5.0  6.0    MM    MM    MM  MM 1014.0  28.7    MM    MM   MM   MM    MM
2017 08 22 22 40  60  5.0  6.0    MM    MM    MM  MM 1014.0  28.8    MM    MM   MM   MM    MM
2017 08 22 22 30  50  5.0  6.0    MM    MM    MM  MM 1013.9  28.8    MM    MM   MM   MM    MM
2017 08 22 22 20  60  5.0  6.0    MM    MM    MM  MM 1013.9  28.9    MM    MM   MM   MM    MM
2017 08 22 22 10  50  5.0  6.0   0.8    MM    MM  72 1014.0  28.9    MM    MM   MM   MM    MM
2017 08 22 22 00  50  5.0  6.0   0.8     5    MM  72 1014.0  29.0    MM    MM   MM -0.0    MM
2017 08 22 21 50  50  5.0  6.0    MM    MM    MM  MM 1013.9  29.1    MM    MM   MM   MM    MM
2017 08 22 21 40  40  4.0  5.0    MM    MM    MM  MM 1013.9  29.1    MM    MM   MM   MM    MM
2017 08 22 21 30  50  4.0  5.0    MM    MM    MM  MM 1013.9  29.1    MM    MM   MM   MM    MM
2017 08 22 21 20  50  5.0  6.0    MM    MM    MM  MM 1013.9  29.2    MM    MM   MM   MM    MM
2017 08 22 21 10  50  5.0  6.0   0.8    MM    MM  67 1013.8  29.2    MM    MM   MM   MM    MM
2017 08 22 21 00  50  5.0  6.0   0.8     6    MM  67 1013.7  29.2    MM    MM   MM -1.0    MM
2017 08 22 20 50  50  5.0  6.0    MM    MM    MM  MM 1013.7  29.3    MM    MM   MM   MM    MM
2017 08 22 20 40  50  5.0  6.0    MM    MM    MM  MM 1013.7  29.2    MM    MM   MM   MM    MM
2017 08 22 20 30  60  5.0  6.0    MM    MM    MM  MM 1013.8  29.2    MM    MM   MM   MM    MM
2017 08 22 20 20  50  5.0  6.0    MM    MM    MM  MM 1013.9  29.2    MM    MM   MM   MM    MM
2017 08 22 20 10  70  4.0  5.0   0.7    MM    MM  65 1013.9  28.6    MM    MM   MM   MM    MM
2017 08 22 20 00  80  6.0  7.0   0.7     6    MM  65 1013.8  28.8    MM    MM   MM -1.5    MM
2017 08 22 19 50  60  5.0  7.0    MM    MM    MM  MM 1013.8  29.2    MM    MM   MM   MM    MM
2017 08 22 19 40  60  5.0  6.0    MM    MM    MM  MM 1013.9  29.2    MM    MM   MM   MM    MM
2017 08 22 19 30  60  5.0  6.0    MM    MM    MM  MM 1014.0  29.2    MM    MM   MM   MM    MM
2017 08 22 19 20  70  5.0  6.0    MM    MM    MM  MM 1014.1  29.0    MM    MM   MM   MM    MM
2017 08 22 19 10  80  5.0  6.0   0.8    MM    MM  64 1014.1  28.8    MM    MM   MM   MM    MM
2017 08 22 19 00  80  5.0  7.0   0.8     6    MM  64 1014.2  28.7    MM    MM   MM -1.6    MM
2017 08 22 18 50  70  5.0  7.0    MM    MM    MM  MM 1014.3  28.5    MM    MM   MM   MM    MM
2017 08 22 18 40  60  5.0  8.0    MM    MM    MM  MM 1014.4  28.6    MM    MM   MM   MM    MM
2017 08 22 18 30  60  4.0  5.0    MM    MM    MM  MM 1014.4  29.1    MM    MM   MM   MM    MM
2017 08 22 18 20  70  4.0  5.0    MM    MM    MM  MM 1014.5  29.0    MM    MM   MM   MM    MM
2017 08 22 18 10  80  4.0  5.0   0.7    MM    MM  64 1014.7  28.7    MM    MM   MM   MM    MM
2017 08 22 18 00  70  4.0  6.0   0.7     4    MM  64 1014.7  28.6    MM    MM   MM -1.3    MM
2017 08 22 17 50  70  5.0  6.0    MM    MM    MM  MM 1014.9  28.5    MM    MM   MM   MM    MM
2017 08 22 17 40  60  5.0  7.0    MM    MM    MM  MM 1015.0  28.5    MM    MM   MM   MM    MM
2017 08 22 17 30  50  5.0  6.0    MM    MM    MM  MM 1015.0  28.8    MM    MM   MM   MM    MM
2017 08 22 17 20  50  5.0  6.0    MM    MM    MM  MM 1015.2  28.7    MM    MM   MM   MM    MM
2017 08 22 17 10  60  5.0  7.0   0.7    MM    MM  61 1015.2  28.7    MM    MM   MM   MM    MM
2017 08 22 17 00  50  4.0  5.0   0.7     6    MM  61 1015.3  28.6    MM    MM   MM -0.9    MM
2017 08 22 16 50  60  5.0  7.0    MM    MM    MM  MM 1015.3  28.5    MM    MM   MM   MM    MM
2017 08 22 16 40  70  5.0  8.0    MM    MM    MM  MM 1015.4  28.9    MM    MM   MM   MM    MM
2017 08 22 16 30  60  4.0  5.0    MM    MM    MM  MM 1015.6  29.0    MM    MM   MM   MM    MM
2017 08 22 16 20  70  4.0  6.0    MM    MM    MM  MM 1015.6  29.1    MM    MM   MM   MM    MM
2017 08 22 16 10  70  4.0  5.0   0.7    MM    MM  59 1015.7  29.2    MM    MM   MM   MM    MM
2017 08 22 16 00  80  3.0  4.0   0.7     6    MM  59 1015.8  29.1    MM    MM   MM +0.0    MM
2017 08 22 15 50  70  4.0  5.0    MM    MM    MM  MM 1015.8  29.2    MM    MM   MM   MM    MM
2017 08 22 15 40  80  4.0  5.0    MM    MM    MM  MM 1015.9  29.1    MM    MM   MM   MM    MM
2017 08 22 15 30  90  4.0  5.0    MM    MM    MM  MM 1016.0  29.1    MM    MM   MM   MM    MM
2017 08 22 15 20  80  4.0  5.0    MM    MM    MM  MM 1016.0  29.0    MM    MM   MM   MM    MM
2017 08 22 15 10  80  4.0  5.0   0.7    MM    MM  54 1016.1  29.0    MM    MM   MM   MM    MM
2017 08 22 15 00  80  4.0  4.0   0.7     6    MM  54 1016.0  29.0    MM    MM   MM +0.5    MM
2017 08 22 14 50  80  4.0  4.0    MM    MM    MM  MM 1016.0  29.0    MM    MM   MM   MM    MM
2017 08 22 14 40  80  4.0  5.0    MM    MM    MM  MM 1016.1  29.0    MM    MM   MM   MM    MM
2017 08 22 14 30  90  4.0  5.0    MM    MM    MM  MM 1016.1  28.9    MM    MM   MM   MM    MM
2017 08 22 14 20 100  4.0  5.0    MM    MM    MM  MM 1016.2  28.9    MM    MM   MM   MM    MM
2017 08 22 14 10  90  4.0  5.0   0.8    MM    MM  54 1016.2  28.9    MM    MM   MM   MM    MM
2017 08 22 14 00  90  4.0  5.0   0.8     6    MM  54 1016.2  28.9    MM    MM   MM +1.3    MM
2017 08 22 13 50  90  5.0  5.0    MM    MM    MM  MM 1016.1  29.0    MM    MM   MM   MM    MM
2017 08 22 13 40  90  4.0  5.0    MM    MM    MM  MM 1016.1  29.0    MM    MM   MM   MM    MM
2017 08 22 13 30  90  5.0  6.0    MM    MM    MM  MM 1016.1  28.9    MM    MM   MM   MM    MM
2017 08 22 13 20  90  5.0  6.0    MM    MM    MM  MM 1015.9  28.9    MM    MM   MM   MM    MM
2017 08 22 13 10  90  5.0  5.0   0.8    MM    MM  52 1015.9  28.9    MM    MM   MM   MM    MM
2017 08 22 13 00  80  5.0  6.0   0.8     6    MM  52 1015.9  29.0    MM    MM   MM +1.4    MM
2017 08 22 12 50  70  5.0  6.0    MM    MM    MM  MM 1015.9  28.9    MM    MM   MM   MM    MM
2017 08 22 12 40  80  5.0  6.0    MM    MM    MM  MM 1015.8  28.9    MM    MM   MM   MM    MM
2017 08 22 12 30  70  4.0  5.0    MM    MM    MM  MM 1015.8  28.9    MM    MM   MM   MM    MM
2017 08 22 12 20  70  5.0  6.0    MM    MM    MM  MM 1015.7  28.8    MM    MM   MM   MM    MM
2017 08 22 12 00  70  5.0  6.0    MM    MM    MM  MM 1015.5  28.9    MM    MM   MM +0.9    MM
2017 08 22 11 30  70  5.0  6.0    MM    MM    MM  MM 1015.1  28.8    MM    MM   MM   MM    MM
2017 08 22 11 20  70  5.0  6.0    MM    MM    MM  MM 1015.1  28.8    MM    MM   MM   MM    MM
2017 08 22 11 10  80  5.0  6.0   0.8    MM    MM  67 1015.0  28.7    MM    MM   MM   MM    MM
2017 08 22 11 00  80  5.0  6.0   0.8     6    MM  67 1014.9  28.6    MM    MM   MM +0.6    MM
2017 08 22 10 50  80  5.0  6.0    MM    MM    MM  MM 1014.8  28.5    MM    MM   MM   MM    MM
2017 08 22 10 40  80  5.0  6.0    MM    MM    MM  MM 1014.8  28.4    MM    MM   MM   MM    MM
2017 08 22 10 30  70  5.0  6.0    MM    MM    MM  MM 1014.7  28.4    MM    MM   MM   MM    MM
2017 08 22 10 20  80  5.0  6.0    MM    MM    MM  MM 1014.7  28.4    MM    MM   MM   MM    MM
2017 08 22 10 10  80  5.0  6.0   0.9    MM    MM  77 1014.6  28.4    MM    MM   MM   MM    MM
2017 08 22 10 00  80  5.0  6.0   0.9     5    MM  77 1014.5  28.4    MM    MM   MM +0.0    MM
2017 08 22 09 50  80  5.0  6.0    MM    MM    MM  MM 1014.4  28.4    MM    MM   MM   MM    MM
2017 08 22 09 40  80  5.0  7.0    MM    MM    MM  MM 1014.4  28.4    MM    MM   MM   MM    MM
2017 08 22 09 30  80  5.0  6.0    MM    MM    MM  MM 1014.4  28.4    MM    MM   MM   MM    MM
2017 08 22 09 20  80  5.0  6.0    MM    MM    MM  MM 1014.5  28.4    MM    MM   MM   MM    MM
2017 08 22 09 10  80  5.0  6.0   2.0    MM    MM  79 1014.6  28.4    MM    MM   MM   MM    MM
2017 08 22 09 00  70  4.0  6.0   2.0     7    MM  79 1014.6  28.4    MM    MM   MM -0.0    MM
2017 08 22 08 50  70  5.0  6.0    MM    MM    MM  MM 1014.5  28.3    MM    MM   MM   MM    MM
2017 08 22 08 40  70  5.0  6.0    MM    MM    MM  MM 1014.4  28.4    MM    MM   MM   MM    MM
2017 08 22 08 30  80  5.0  6.0    MM    MM    MM  MM 1014.4  28.5    MM    MM   MM   MM    MM
2017 08 22 08 20  70  5.0  6.0    MM    MM    MM  MM 1014.4  28.5    MM    MM   MM   MM    MM
2017 08 22 08 10  70  5.0  6.0   1.0    MM    MM  69 1014.3  28.5    MM    MM   MM   MM    MM
2017 08 22 08 00  70  5.0  6.0   1.0     5    MM  69 1014.3  28.4    MM    MM   MM -1.3    MM
2017 08 22 07 50  70  5.0  6.0    MM    MM    MM  MM 1014.3  28.4    MM    MM   MM   MM    MM
2017 08 22 07 40  70  4.0  5.0    MM    MM    MM  MM 1014.3  28.4    MM    MM   MM   MM    MM
2017 08 22 07 30  70  5.0  6.0    MM    MM    MM  MM 1014.2  28.4    MM    MM   MM   MM    MM
2017 08 22 07 20  70  5.0  6.0    MM    MM    MM  MM 1014.2  28.4    MM    MM   MM   MM    MM
2017 08 22 07 10  70  4.0  6.0   0.9    MM    MM  67 1014.3  28.4    MM    MM   MM   MM    MM
2017 08 22 07 00  70  5.0  6.0   0.9     5    MM  67 1014.3  28.4    MM    MM   MM -2.1    MM
2017 08 22 06 50  70  5.0  6.0    MM    MM    MM  MM 1014.3  28.4    MM    MM   MM   MM    MM
2017 08 22 06 40  70  5.0  6.0    MM    MM    MM  MM 1014.3  28.5    MM    MM   MM   MM    MM
2017 08 22 06 30  70  5.0  6.0    MM    MM    MM  MM 1014.3  28.5    MM    MM   MM   MM    MM
2017 08 22 06 20  70  5.0  6.0    MM    MM    MM  MM 1014.4  28.4    MM    MM   MM   MM    MM
2017 08 22 06 10  70  4.0  5.0   0.9    MM    MM  70 1014.6  28.4    MM    MM   MM   MM    MM
2017 08 22 06 00  70  5.0  6.0   0.9     6    MM  70 1014.6  28.4    MM    MM   MM -2.1    MM
2017 08 22 05 50  70  5.0  6.0    MM    MM    MM  MM 1014.7  28.5    MM    MM   MM   MM    MM
2017 08 22 05 40  70  5.0  6.0    MM    MM    MM  MM 1014.9  28.5    MM    MM   MM   MM    MM
2017 08 22 05 30  70  5.0  6.0    MM    MM    MM  MM 1015.0  28.5    MM    MM   MM   MM    MM
2017 08 22 05 20  70  5.0  6.0    MM    MM    MM  MM 1015.3  28.5    MM    MM   MM   MM    MM
2017 08 22 05 10  60  5.0  6.0    MM    MM    MM  MM 1015.4  28.5    MM    MM   MM   MM    MM
2017 08 22 05 00  70  5.0  6.0    MM    MM    MM  MM 1015.6  28.6    MM    MM   MM -1.2    MM
2017 08 22 04 50  70  5.0  6.0    MM    MM    MM  MM 1015.7  28.5    MM    MM   MM   MM    MM
2017 08 22 04 40  70  4.0  5.0    MM    MM    MM  MM 1015.8  28.5    MM    MM   MM   MM    MM
2017 08 22 04 30  70  4.0  5.0    MM    MM    MM  MM 1015.9  28.5    MM    MM   MM   MM    MM
2017 08 22 04 20  60  4.0  5.0    MM    MM    MM  MM 1016.1  28.5    MM    MM   MM   MM    MM
2017 08 22 04 10  60  4.0  6.0   0.8    MM    MM  71 1016.2  28.5    MM    MM   MM   MM    MM
2017 08 22 04 00  60  5.0  6.0   0.8     6    MM  71 1016.4  28.6    MM    MM   MM +0.0    MM
2017 08 22 03 50  70  5.0  6.0    MM    MM    MM  MM 1016.4  28.6    MM    MM   MM   MM    MM
2017 08 22 03 40  70  5.0  6.0    MM    MM    MM  MM 1016.4  28.6    MM    MM   MM   MM    MM
2017 08 22 03 30  60  5.0  5.0    MM    MM    MM  MM 1016.5  28.6    MM    MM   MM   MM    MM
2017 08 22 03 20  80  5.0  7.0    MM    MM    MM  MM 1016.6  28.7    MM    MM   MM   MM    MM
2017 08 22 03 10  80  5.0  6.0   1.9    MM    MM  64 1016.6  28.7    MM    MM   MM   MM    MM
2017 08 22 03 00  70  5.0  6.0   1.9     9    MM  64 1016.7  28.7    MM    MM   MM +0.6    MM
2017 08 22 02 50  70  5.0  6.0    MM    MM    MM  MM 1016.7  28.6    MM    MM   MM   MM    MM
2017 08 22 02 40  70  5.0  6.0    MM    MM    MM  MM 1016.7  28.6    MM    MM   MM   MM    MM
2017 08 22 02 30  70  5.0  6.0    MM    MM    MM  MM 1016.7  28.6    MM    MM   MM   MM    MM
2017 08 22 02 20  70  5.0  6.0    MM    MM    MM  MM 1016.7  28.6    MM    MM   MM   MM    MM
2017 08 22 02 10  70  5.0  6.0   0.9    MM    MM  54 1016.7  28.6    MM    MM   MM   MM    MM
2017 08 22 02 00  70  5.0  6.0   0.9     6    MM  54 1016.8  28.7    MM    MM   MM +1.2    MM
2017 08 22 01 50  70  6.0  7.0    MM    MM    MM  MM 1016.8  28.8    MM    MM   MM   MM    MM
2017 08 22 01 40  70  6.0  7.0    MM    MM    MM  MM 1016.7  28.8    MM    MM   MM   MM    MM
2017 08 22 01 30  70  5.0  7.0    MM    MM    MM  MM 1016.8  28.8    MM    MM   MM   MM    MM
2017 08 22 01 20  70  6.0  8.0    MM    MM    MM  MM 1016.7  28.9    MM    MM   MM   MM    MM
2017 08 22 01 10  90  7.0  8.0   0.8    MM    MM  49 1016.6  28.9    MM    MM   MM   MM    MM
2017 08 22 01 00  80  6.0  7.0   0.8     6    MM  49 1016.6  28.8    MM    MM   MM +1.4    MM
2017 08 22 00 50  70  6.0  7.0    MM    MM    MM  MM 1016.5  28.7    MM    MM   MM   MM    MM
2017 08 22 00 40  70  6.0  7.0    MM    MM    MM  MM 1016.4  28.7    MM    MM   MM   MM    MM
